,press,title,url,content,like,dislike,time,re_reply
84,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,많이 알려졌으면 좋겠어요!!!!,0,0,2020.06.05. 20:32,0
85,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,우리 모두 역사를 바로알아야 합니다. 그래서 다시는 이러한 슬픈 역사가 되풀이 되지 않게 해야합니다. 위안부 피해자 할머니들의 아픈 역사를 기억하고 잊지 않아야 합니다. 가장 무서운 것은 기억 왜곡입니다. 일본이 지금 말도 안되는 이야기들을 내놓고 있지만 우리는 그들의 말을 들어선 안됩니다. 사과를 받고 그로인해 돌아가신 위안부 피해자 할머니들이 편히 위에서 쉬기를 바랍니다.,0,0,2020.06.05. 16:31,0
86,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,드러운 왜놈 새끼들  경제침략 또 하고 있네..여군 의무화 하면 이런일이 생길까??,0,0,2020.06.05. 12:04,0
87,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,저 어린소녀가 가엽네요 얼마나 고통스러웠을까,0,0,2020.06.05. 09:00,0
88,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,아  이개만도 못한것들하나님  친일파들을  싸그리  짖이겨 맷돌에 쳐넣어주세요일본 후쿠시마 방폐장으로  가둬주세요,0,0,2020.06.05. 06:57,0
89,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,감사해요 하나님이두렵지 않다면 일본놈들처럼  계속  매국 노 친일 친일  이영훈처럼 부르짖어라 개처럼네 자녀들도 개가될지어다 하나님이 두렵지 않니 유석춘 이영훈이개만도못한  것들아  하나님께서  일본애들한테 돈받은것 다  암덩어리로  온몸이  비틀어지리라 그돈받고어찌 나라의정신을  흐리려하니,0,0,2020.06.05. 06:55,0
90,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,정부주도로  역사의 진실을 반드시 밝혀야 내야합니다,0,0,2020.06.05. 05:57,0
91,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,모든 언론매체를 이용하여 세계에 널리 알려라,0,0,2020.06.05. 02:37,0
92,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,그런데 일본군 위안부 낙태 시술(물리적 낙태)까지 강제로 했다고 한 것 같은데 만삭이 될 수가 있나? 제대로 된 낙태 시술이 아니라 죽은 여성도 많다고 그런데 매일 여러 남자를 상대하는 여성이 어떻게 만삭이 될 수 있는가? 궁금하네,1,2,2020.06.05. 07:57,0
93,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,일본을지지한다 일본 만세 일본국민으로 살고싶다,0,2,2020.06.05. 07:22,2
94,오마이뉴스,"""파일만 9천개..."" '만삭 위안부' 영상 첫 발굴 막전 막후",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002272093,"국가는 당연하고, 윤미향이 이끄는 정의연도 이런것을 할려고 모금하고 그러는거 아닌가?",3,7,2020.06.04. 23:12,1
95,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,아시안게임에서 역대급 활약을 했던 황의조 선수님 멋지십니다! 별탈 없이 군사훈련 마치신거 축하드리고 건강관리 잘 하시고 팀으로 복귀해서 활약해주세요! 항상 응원하고 열렬한 팬입니다!!,635,15,3일 전,21
96,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,황으조 표정 매번 한결같이 뭔가 웃음 참고있는 얼굴같음 ㅋㅋㅋㅋㅋ 개귀엽,480,21,3일 전,18
97,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,의조 선수 화이팅,104,9,3일 전,4
98,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,더웠겠다 고생많았겠네,72,11,3일 전,16
99,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,의조 전역 축하!!,72,24,3일 전,7
100,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,4주가 빠르긴 하네,35,18,3일 전,9
101,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,군부대마다 꼭한명  씩있는 중사(진)포스네,22,7,3일 전,0
102,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,4일 기초 훈련은 뭐냐?,22,28,3일 전,2
103,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,손흥민 군대 면제받게 해준 1등공신,19,22,3일 전,3
104,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,여자문제.. 할만하않..,19,24,3일 전,2
105,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,김학범 아니었음 2년 빼박이었는데 완전 은인이네~~,15,6,3일 전,0
106,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,황의조 대박나시길 바랍니다,11,4,3일 전,0
107,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,저렇게보니까 그냥 흔한 이등병같아보이네ㅋㅋ,10,7,3일 전,0
108,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,이 듣보는 누구임. 입대한지도 몰랐는데 제대한닥ㅎ?,9,8,3일 전,1
109,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,잘 어울리는건 우리 흥이지!!!  손흥민!!!!,7,7,3일 전,0
110,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,이런 선수들에게는 병역 면제가 아깝지 않다.. 하지만 kbo에 있는 몇몇 선수들은 아깝다 너무 아깝다..,7,2,3일 전,0
111,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,갓의조.. 아니 '황'의조 그 자체다,7,11,3일 전,0
112,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,수많은 선수들을 군면제시킨 장본인.... 훈련은 조용히 받고 오네..... 영웅이다.,6,1,3일 전,0
113,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,아시안게임기간동안  정말 크게 활약해서 놀라웠다 뭔가 유려하고 가볍고  드리블렝 잘치고 런 타입도 아닌것같은데 골냄새하나 기가막히게 때려넣는타입 중간중간 놀라운골도 있고,6,2,3일 전,0
114,인터풋볼,"'군복이 잘 어울려'...황의조, 4일 기초군사훈련 수료",http://sports.news.naver.com/wfootball/news/read.nhn?oid=413&aid=0000100765,진짜 군인처럼생겼네ㅎ 갓의조 앞으로도 쭉~~~~~~~~ 흥해라~!,6,2,3일 전,0
115,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,군대 안 다녀온 군인권센터사 할 말은 아니지,70,3,2020.06.04. 16:58,2
116,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,그렇게 따지면 518유공자중에서도 빨갱이들은 다 빼라,50,6,2020.06.04. 17:02,4
117,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,친북놈들 묘도 파묘해라.,28,1,2020.06.04. 17:06,3
118,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,박정희까지 건드리네 기자처돌았네 진짜,30,9,2020.06.04. 17:09,5
119,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,너희 좌익넘들 십만명을 합쳐도 박정희 대통령의 공적에 근처도 못미친다....한강의 기적을 3년만에 말마먹은 사악한 악의 무리들..,9,3,2020.06.04. 17:03,0
120,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,아... 진짜... 나라가 온통 정신병 걸린거 같다... 두 번 다시는 경험하고 싶지 않은 나라.. 문재앙과 개돼지들의 나라.,6,0,2020.06.04. 17:26,0
121,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,임태훈은 군대도 고의로 안가고 ㆍ 도대처 국가 위해 한 일이 뭔가?   박정희 발꿈치 때만도 못한 것이~~,5,0,2020.06.04. 17:21,0
122,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,김대중이 묘도 파묘해라,4,0,2020.06.04. 17:29,1
123,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,친일출신 유공자 / 독립군출신 유공자 / 사회주의 독립군 / 자유주의 독립군 구역을 나눠서 묻읍시다 차라리,4,1,2020.06.04. 17:00,2
124,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,군인권센터 있는 아저씨 아줌마들 전부 조상들 밝혀보자.. 도대체 무슨 사람이었는지..,3,0,2020.06.04. 17:37,0
125,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,"대깨들 선거 이겼으니 하고 싶은거 다 해라. 그리고 보수 정권 잡으면 하고 싶은거 다하고.. 승자가 패자를 처절하게 까는 보복정치, 숙청정치 정착시켜라.. 한민족 어디까지 서로를 할퀴면서 지구상에서 씨가 마르는지 보자",3,1,2020.06.04. 17:04,0
126,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,군인권센터 니들 뭐하는 단체냐? 군대는 갔다왔나? 궁금하다.,3,1,2020.06.04. 17:02,1
127,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,문재인이의 발악인가? 이젠 단체까지 릴레이 등장하며 군불떼기하네.  대통령이  중심 좀 잡아라.,2,0,2020.06.04. 17:58,0
128,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,군인권 센타가 이젠 친일청산도 하냐?이참에 인주당 일왕 귀족작위 받은 가문도 공론화 해봐라!,2,0,2020.06.04. 17:45,0
129,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,도요타 다이쥬  김대중이는??????,2,0,2020.06.04. 17:19,0
130,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,"하는 김에 현충원에 뭍혀있는 유공자들 사상 검증 다 해서, 친일인사들 뿐아니라 친북, 친중, 친러 인사들 모두 발라내고 걸리면 파묘.. 됐냐?",3,2,2020.06.04. 17:15,0
131,서울신문,군인권센터 “현충원에 친일군인 56명”…명단엔 박정희도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003096325,태어났을때 일본령 조선반도였는데.  시대상황을 생각해야지. 너네 원내대표 중추원 참의 이런 애들이 진짜 악질 친일파잖아.,1,0,2020.06.04. 17:44,0
132,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,군복 진짜 잘어울린다,19,2,3일 전,0
133,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,황의조가 캐리했는데 황의조는 4주훈련 손흥민은 3주훈련ㅋㅋㅋㅋ 게다가 그 3주에 황금연휴껴있었지 ㅋㅋㅋㅋㅋㅋㅋㅋ,5,8,3일 전,4
134,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,수료식 했으면 늠름한 사진도 많이 떴을텐데 아쉽군,4,1,3일 전,0
135,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,손 위치 다소곳...,4,3,3일 전,0
136,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,사진 ㅋㅋ,4,1,3일 전,0
137,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,SNS로 성범죄 한것이나 다름없는 인간,1,3,3일 전,0
138,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,언제 갔냐 몰랐다,1,5,3일 전,0
139,뉴스1,"논산 입소했던 축구대표팀 공격수 황의조, 기초훈련 마치고 4일 퇴소",http://sports.news.naver.com/wfootball/news/read.nhn?oid=421&aid=0004677683,ㆍ,0,0,3일 전,0
140,뉴시스,'해군 제독 아들에게 돌아온 아버지의 무공훈장',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0009898412,"참으로멋지고 훌륭합니다존경을 표합니다..,,^^화랑무공훈장을받고 늘 명예롭게 자부심을가지고계시던지금은대전현충원에계시는 친정아버지가 더 그립고생각나네요~~",3,0,2020.06.04. 20:06:25,0
141,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,짱퀴몰살,47,7,2020.06.04. 16:21,2
142,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,진짜 중국은 전세계적으로 고립시켜야한다.손해보는게 있더라도 그것밖에 방법이 없는것같다.,25,2,2020.06.04. 18:55,0
143,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,중국이 제정신이 아니구나.... 미국 폭동에서 잡힌 대사관관련 중국인들이 허다하고 심지어 중국어가 녹음된 동영상까지 확보되었는데... 이제는 군사훈련까지... 폭주하는 걸 보니 뭔가 다급한 모양이네...,14,8,2020.06.04. 16:28,2
144,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,좀 살만하니 이제 인구좀 줄여보려고 용을 쓰는구나.‥,6,1,2020.06.04. 17:50,0
145,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,지구상에서 암적인 존재 중국과북한을 완전 전멸시킬수있는 방법은 없을까??~~~~~,6,3,2020.06.04. 17:00,0
146,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,내가대만총통이면핵만들었겠다질러버려차이잉원총통,2,0,2020.06.05. 00:03,0
147,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,우리도 남일이 아니라 슬프다 우리순서가 오겠지,2,1,2020.06.04. 19:51,0
148,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,전쟁하면 북경 상하이 불바다....,1,0,2020.06.05. 06:57,0
149,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,그냥전쟁하자 인생살기도싫은데,2,2,2020.06.04. 22:01,0
150,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,영화에선 가장 강한 모습. 현실에서는 아직까진 ... 기대 할께 장풍으로 항공모함 날려버리는 대륙의 호쾌함,0,0,2020.06.05. 12:15,0
151,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,이기회에 연합군으로 공산당 말살하자.그게 전세계가 사는길이다.,0,0,2020.06.05. 11:40,0
152,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,군사력믿고날뛰는데 소련이어떻게됬나생각을해봐라,0,0,2020.06.05. 10:57,0
153,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,중국이 대만침공해서 만약 정복하면 어떻게 되는건가요? 끝? 아니면 미국연합군이 끝까지탈환? 요즘 국가들간 문제가 많아 큰일이네요,0,0,2020.06.05. 07:45,0
154,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,붙어라,0,0,2020.06.05. 06:13,0
155,연합뉴스,"중국, '대만겨냥' 연쇄 실탄훈련…상륙작전·미사일 대응훈련도",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011656304,중국이 점점 할 수 있는게 무력 충돌 밖에 없을것 같다...하아... 왜 우리 주변에서 ㅡㅡ ... 만약 전쟁 하려면 니들끼리 저기 태평양 한가운데서 싸워 줄래??,0,0,2020.06.05. 05:56,0
156,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,후보군 비교에 뭔 의미가 있나 민주당이 양보안하면 결과는 정해졌는데,0,0,2020.06.04. 20:11,0
157,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,김기현은 서울대 법대 석사 판사출신이고 실컷 처먹고 외상이나 하는 박범계는 연세대 법대 학사 판사출신인데 여러모로 보나 학벌이 한수위인 김기현이 법사위원장으로 적합하네요.,1,3,2020.06.04. 17:32,0
158,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,참내~ 김기현은 뭐냐??,0,0,2020.06.04. 16:29,0
159,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,"더불어 민주당에 인물이 넘 없네....서영교 '바바리맨' 지인 아들 ""벌금형으로 해달라"" 재판청탁 의혹 박광온 '보좌관 4박5일 밤샘대기’로 21대 ‘1호 법안’ 제출 보좌관 갑질 의원....3선 인데 해명이“세세하게 몰랐다"" 그럼 당신은 무능력자야...서영교 비리 국회의원....박광온 갑질&무능력자...이런 사람이 위원장.....개 똥 같은 소리 하네.....포기 하세요....",1,1,2020.06.04. 16:27,0
160,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,민주당 절대 양보하지마세요 양보하라고 180석 만들어준거 아니에요 제발 끌려다니지 마세요,6,3,2020.06.04. 16:24,0
161,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,민주당 코로나를 잘 극복하라고 정부밀어주기위해 민주당 177석 만든거다 지금은 전시 수준으로 모든 정책의 신속성이 필요하다  지금 정권에 힘은 역사에 실패한 무능 정권이냐 역사를 빛낼 정권이 되는냐다 그만큼 책입을 지어야 한다  국민의 힘 잘 슬기롭게 써라  아님 부메랑이 되어 민주당 파멸이다,0,2,2020.06.04. 16:20,0
162,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,온가족의 국개화. 써영꾜,0,1,2020.06.04. 15:55,0
163,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,줄생각도없을듯한데,0,0,2020.06.04. 15:44,0
164,머니투데이,"""법사위 '왕좌' 누가 앉을까""…여야 상임위長 후보군 살펴보니",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004420021,통합당에 상임위 주면 절대 안됨.나라발전에 장애물인 당이 위원장되면 과거로 돌아감.통합당은 박멸해야 대한민국 건전하고 회충 없어짐.,8,2,2020.06.04. 15:43,3
